time	V(n004)
1.030829230122160e-01	4.638694e+00
1.030876879071929e-01	4.634509e+00
1.030921286345198e-01	4.630543e+00
1.030959016341692e-01	4.627127e+00
1.030996606726939e-01	4.623679e+00
1.031047181378328e-01	4.618974e+00
1.031102436204375e-01	4.613744e+00
1.031192542464221e-01	4.604994e+00
1.031354488590634e-01	4.588605e+00
1.031675180960406e-01	4.553833e+00
1.032316565699949e-01	4.477054e+00
1.033599335179036e-01	4.309984e+00
1.035151138993183e-01	4.107271e+00
1.036741198606769e-01	3.921412e+00
1.037703141375486e-01	3.833074e+00
1.038356036459186e-01	3.790455e+00
1.038827709276485e-01	3.769471e+00
1.039179342715408e-01	3.759885e+00
1.039589282286149e-01	3.755227e+00
1.040045403858256e-01	3.757544e+00
1.040557478477216e-01	3.770762e+00
1.041387602356166e-01	3.806715e+00
1.041481358475134e-01	3.812127e+00
1.041668870713069e-01	3.825011e+00
1.041828596343912e-01	3.836762e+00
1.041982552891471e-01	3.848860e+00
1.042107716463706e-01	3.859192e+00
1.042177762268181e-01	3.865185e+00
1.042224776323042e-01	3.869308e+00
1.042269419088198e-01	3.873288e+00
1.042303901399838e-01	3.876404e+00
1.042343039661084e-01	3.879994e+00
1.042415681554556e-01	3.886781e+00
1.042510452627970e-01	3.895894e+00
1.042698765262311e-01	3.914909e+00
1.043075390530991e-01	3.956074e+00
1.043828641068353e-01	4.047462e+00
1.045163844333310e-01	4.222785e+00
1.046763798685693e-01	4.430838e+00
1.048247729835031e-01	4.600470e+00
1.049160236920386e-01	4.681331e+00
1.049785922151962e-01	4.720571e+00
1.050240258194024e-01	4.739915e+00
1.050582487780019e-01	4.748688e+00
1.051005426967097e-01	4.752980e+00
1.051428588027751e-01	4.750383e+00
1.051952907454160e-01	4.736254e+00
1.052802519798318e-01	4.698627e+00
1.052885374399231e-01	4.693767e+00
1.053051083601059e-01	4.682261e+00
1.053206059805824e-01	4.670805e+00
1.053352405089044e-01	4.659303e+00
1.053473477264310e-01	4.649324e+00
1.053541982731293e-01	4.643477e+00
1.053592459516046e-01	4.639061e+00
1.053636114608944e-01	4.635180e+00
1.053668780348426e-01	4.632236e+00
1.053704554866520e-01	4.628966e+00
1.053776103902707e-01	4.622302e+00
1.053880989362111e-01	4.612226e+00
1.054090760280917e-01	4.590973e+00
1.054510302118531e-01	4.544665e+00
1.055349385793757e-01	4.442088e+00
1.056540457718451e-01	4.286067e+00
1.058505870384058e-01	4.033832e+00
1.059832903021775e-01	3.888169e+00
1.060671260208653e-01	3.818982e+00
1.061254944550039e-01	3.785234e+00
1.061682045338473e-01	3.768829e+00
1.062043388085689e-01	3.760687e+00
1.062389735826589e-01	3.757943e+00
1.062799915211493e-01	3.761118e+00
1.063329050743466e-01	3.775830e+00
1.064186318985615e-01	3.816536e+00
1.064544211773046e-01	3.839810e+00
1.064818999924938e-01	3.861332e+00
1.064925717936915e-01	3.870370e+00
1.065003064424367e-01	3.877231e+00
1.065079601519351e-01	3.884211e+00
1.065162458271445e-01	3.891955e+00
1.065244599511551e-01	3.899832e+00
1.065352216542586e-01	3.910454e+00
1.065493800834276e-01	3.924930e+00
1.065706943995164e-01	3.947813e+00
1.066081105934024e-01	3.990924e+00
1.066820354798136e-01	4.083966e+00
1.068298852526359e-01	4.278616e+00
1.070394869621430e-01	4.540110e+00
1.071515911910158e-01	4.654800e+00
1.072252585932476e-01	4.709204e+00
1.072776154486446e-01	4.735977e+00
1.073163263655695e-01	4.748699e+00
1.073550568101704e-01	4.754982e+00
1.074032319941729e-01	4.755010e+00
1.074479177638760e-01	4.746414e+00
1.075204978760081e-01	4.720243e+00
1.075350543253973e-01	4.712879e+00
1.075641672241758e-01	4.694635e+00
1.075851402254675e-01	4.680063e+00
1.076020255221280e-01	4.667196e+00
1.076176406508642e-01	4.654544e+00
1.076252530563317e-01	4.648099e+00
1.076328316862893e-01	4.641486e+00
1.076365331893326e-01	4.638196e+00
1.076394080920457e-01	4.635605e+00
1.076424412914931e-01	4.632841e+00
1.076548035217410e-01	4.621275e+00
1.076642568900367e-01	4.612111e+00
1.076831102169282e-01	4.592925e+00
1.077207504883124e-01	4.551536e+00
1.077960310310808e-01	4.459811e+00
1.079345278431651e-01	4.277946e+00
1.080981055252058e-01	4.066709e+00
1.082411933688884e-01	3.905771e+00
1.083299574532119e-01	3.829026e+00
1.083911338364208e-01	3.791748e+00
1.084356711201176e-01	3.773473e+00
1.084705205382870e-01	3.765070e+00
1.085137653717619e-01	3.761270e+00
1.085534866332225e-01	3.764246e+00
1.086068809339161e-01	3.779385e+00
1.086933714431803e-01	3.820907e+00
1.087292219557246e-01	3.844459e+00
1.087575203887701e-01	3.866834e+00
1.087680438031322e-01	3.875826e+00
1.087755502765068e-01	3.882532e+00
1.087814698803863e-01	3.887948e+00
1.087871460221475e-01	3.893251e+00
1.087952561384910e-01	3.901004e+00
1.088066439386976e-01	3.912249e+00
1.088283336071473e-01	3.934830e+00
1.088717129440468e-01	3.983903e+00
1.089584716178457e-01	4.092312e+00
1.091056260268261e-01	4.286341e+00
1.092943698691181e-01	4.523662e+00
1.094132980758964e-01	4.648041e+00
1.094904061047912e-01	4.707415e+00
1.095448312225177e-01	4.736568e+00
1.095849314675590e-01	4.750559e+00
1.096228179029481e-01	4.757665e+00
1.096636533899309e-01	4.759293e+00
1.097006109142656e-01	4.754596e+00
1.097607323614367e-01	4.736919e+00
1.098005095756060e-01	4.719012e+00
1.098343529264943e-01	4.699096e+00
1.098563028277623e-01	4.684081e+00
1.098730977833089e-01	4.671371e+00
1.098893379062721e-01	4.658273e+00
1.098974020066811e-01	4.651469e+00
1.099047151826507e-01	4.645095e+00
1.099100185078196e-01	4.640373e+00
1.099151363473590e-01	4.635731e+00
1.099199744337306e-01	4.631259e+00
1.099291102038188e-01	4.622612e+00
1.099419504524311e-01	4.610028e+00
1.099644935622981e-01	4.586685e+00
1.100068871611480e-01	4.538950e+00
1.100916743588480e-01	4.433384e+00
1.102410104605719e-01	4.236703e+00
1.104239994100283e-01	4.006324e+00
1.105455504785774e-01	3.878395e+00
1.106239602483362e-01	3.817296e+00
1.106791586290718e-01	3.787363e+00
1.107197746877877e-01	3.772984e+00
1.107573540475834e-01	3.765557e+00
1.107922725249321e-01	3.763593e+00
1.108283627306954e-01	3.767168e+00
1.108831019505108e-01	3.782649e+00
1.109533670930180e-01	3.813605e+00
1.109635132128274e-01	3.819476e+00
1.109838054524460e-01	3.833262e+00
1.109999345850576e-01	3.845052e+00
1.110162501577684e-01	3.857844e+00
1.110298759612809e-01	3.869094e+00
1.110371623438808e-01	3.875342e+00
1.110417800059698e-01	3.879404e+00
1.110459671640019e-01	3.883151e+00
1.110504739813300e-01	3.887240e+00
1.110545911260720e-01	3.891034e+00
1.110611687919548e-01	3.897202e+00
1.110691670795000e-01	3.904877e+00
1.110820934225722e-01	3.917729e+00
1.111064289803053e-01	3.943353e+00
1.111551000957717e-01	3.999344e+00
1.112524423267045e-01	4.122643e+00
1.113952266857035e-01	4.310407e+00
1.115996403112762e-01	4.562051e+00
1.117062654742415e-01	4.668212e+00
1.117771080543169e-01	4.718601e+00
1.118277397615033e-01	4.743427e+00
1.118652810966915e-01	4.755104e+00
1.119047408558833e-01	4.760766e+00
1.119558290655438e-01	4.759496e+00
1.120049953808107e-01	4.748118e+00
1.120847518887459e-01	4.715425e+00
1.120969906518701e-01	4.708601e+00
1.121214681781186e-01	4.692111e+00
1.121388487453276e-01	4.679392e+00
1.121556214704490e-01	4.666174e+00
1.121672988220565e-01	4.656491e+00
1.121744538838605e-01	4.650344e+00
1.121782822210964e-01	4.646980e+00
1.121820557156004e-01	4.643609e+00
1.121918327607363e-01	4.634673e+00
1.122014328455622e-01	4.625592e+00
1.122156037424061e-01	4.611687e+00
1.122392427119030e-01	4.587075e+00
1.122865206508966e-01	4.533238e+00
1.123810765288838e-01	4.414477e+00
1.125161481704759e-01	4.237772e+00
1.127398300878104e-01	3.962255e+00
1.128450505333189e-01	3.857734e+00
1.129151591759078e-01	3.808522e+00
1.129653385971453e-01	3.784302e+00
1.130025716914320e-01	3.772972e+00
1.130422264723683e-01	3.767505e+00
1.130926116147669e-01	3.769016e+00
1.131420405508879e-01	3.780713e+00
1.132222164646033e-01	3.813951e+00
1.132339448376031e-01	3.820536e+00
1.132574015836028e-01	3.836400e+00
1.132745124331872e-01	3.848938e+00
1.132910823582584e-01	3.861996e+00
1.133029709356828e-01	3.871852e+00
1.133100961455089e-01	3.877975e+00
1.133144129377867e-01	3.881772e+00
1.133183274735814e-01	3.885272e+00
1.133265275286402e-01	3.892754e+00
1.133330462960900e-01	3.898850e+00
1.133407856948917e-01	3.906254e+00
1.133534600657200e-01	3.918812e+00
1.133772993498581e-01	3.943803e+00
1.134247347983318e-01	3.998096e+00
1.135196056952793e-01	4.117761e+00
1.136591729670218e-01	4.300493e+00
1.138839051857616e-01	4.576045e+00
1.139863217501114e-01	4.676621e+00
1.140549529085203e-01	4.723934e+00
1.141042166972482e-01	4.747260e+00
1.141408237334517e-01	4.758131e+00
1.141808781782307e-01	4.763449e+00
1.142298290673068e-01	4.761782e+00
1.142797932056488e-01	4.749743e+00
1.143608233926629e-01	4.715855e+00
1.143721209738490e-01	4.709473e+00
1.143947161362212e-01	4.694129e+00
1.144115916078122e-01	4.681743e+00
1.144279154372350e-01	4.668878e+00
1.144398167890351e-01	4.659016e+00
1.144469064867012e-01	4.652928e+00
1.144512721330818e-01	4.649090e+00
1.144552664108767e-01	4.645522e+00
1.144593222164111e-01	4.641850e+00
1.144631426420423e-01	4.638343e+00
1.144692107137607e-01	4.632683e+00
1.144759586632699e-01	4.626259e+00
1.144870140644937e-01	4.615404e+00
1.145074459615054e-01	4.594326e+00
1.145468770435436e-01	4.550308e+00
1.146257392076200e-01	4.452914e+00
1.147746908075626e-01	4.256719e+00
1.149478157750756e-01	4.036274e+00
1.150779625880381e-01	3.895307e+00
1.151605685413568e-01	3.827938e+00
1.152182258713076e-01	3.795036e+00
1.152604691020610e-01	3.779074e+00
1.152969333117828e-01	3.771073e+00
1.153317895538682e-01	3.768482e+00
1.153716098300601e-01	3.771752e+00
1.154249674307190e-01	3.786840e+00
1.155113996595595e-01	3.828239e+00
1.155468304599681e-01	3.851456e+00
1.155748607546147e-01	3.873569e+00
1.155859066962776e-01	3.882971e+00
1.155915677532918e-01	3.887996e+00
1.155955935421659e-01	3.891643e+00
1.155995989421585e-01	3.895325e+00
1.156048432733814e-01	3.900235e+00
1.156153319358272e-01	3.910324e+00
1.156328588225114e-01	3.927966e+00
1.156673528261046e-01	3.965394e+00
1.157363408332910e-01	4.048382e+00
1.158692605737257e-01	4.222215e+00
1.160237770302718e-01	4.423949e+00
1.161790705335311e-01	4.604289e+00
1.162735377392953e-01	4.690140e+00
1.163378835420900e-01	4.731669e+00
1.163844522597713e-01	4.752151e+00
1.164192008294833e-01	4.761490e+00
1.164604692359853e-01	4.766083e+00
1.165051142929907e-01	4.763742e+00
1.165566813055880e-01	4.750340e+00
1.166402662898713e-01	4.714018e+00
1.166494699697533e-01	4.708689e+00
1.166678773295171e-01	4.696014e+00
1.166837661091185e-01	4.684312e+00
1.166990158731599e-01	4.672327e+00
1.167113805487704e-01	4.662123e+00
1.167183401934905e-01	4.656172e+00
1.167230789298989e-01	4.652019e+00
1.167276199233299e-01	4.647974e+00
1.167308782792172e-01	4.645033e+00
1.167347974637111e-01	4.641441e+00
1.167419567261712e-01	4.634762e+00
1.167512482438843e-01	4.625844e+00
1.167698312793105e-01	4.607123e+00
1.168069973501629e-01	4.566627e+00
1.168813294918676e-01	4.476747e+00
1.170136657021866e-01	4.303390e+00
1.171719657033642e-01	4.097621e+00
1.173222260616663e-01	3.925435e+00
1.174143486255942e-01	3.843428e+00
1.174774014737690e-01	3.803707e+00
1.175231454247922e-01	3.784147e+00
1.175573206020918e-01	3.775320e+00
1.175989716740416e-01	3.771034e+00
1.176422741554260e-01	3.773626e+00
1.176943399276399e-01	3.787554e+00
1.177787187279999e-01	3.824788e+00
1.177872109770563e-01	3.829754e+00
1.178041954751692e-01	3.841523e+00
1.178197703311730e-01	3.853023e+00
1.178345593476160e-01	3.864647e+00
1.178467835623835e-01	3.874726e+00
1.178536663459050e-01	3.880604e+00
1.178586242269512e-01	3.884946e+00
1.178635005835023e-01	3.889288e+00
1.178669159324745e-01	3.892372e+00
1.178706870646183e-01	3.895830e+00
1.178780685228994e-01	3.902724e+00
1.178875706607486e-01	3.911859e+00
1.179065749364471e-01	3.931051e+00
1.179445834878439e-01	3.972620e+00
1.180206005906377e-01	4.064908e+00
1.181542212607028e-01	4.240349e+00
1.183149381445580e-01	4.449085e+00
1.184624054456508e-01	4.617168e+00
1.185532233117697e-01	4.697292e+00
1.186155506625457e-01	4.736176e+00
1.186608294426792e-01	4.755325e+00
1.186951604305462e-01	4.764024e+00
1.187377795203252e-01	4.768231e+00
1.187795473226420e-01	4.765550e+00
1.188321827223899e-01	4.751204e+00
1.189174674460845e-01	4.713202e+00
1.189254734076080e-01	4.708487e+00
1.189414853306551e-01	4.697340e+00
1.189568731398835e-01	4.685953e+00
1.189713137669531e-01	4.674602e+00
1.189833050827726e-01	4.664722e+00
1.189901214311103e-01	4.658906e+00
1.189953852176731e-01	4.654305e+00
1.189992462431328e-01	4.650876e+00
1.190022777309645e-01	4.648150e+00
1.190055685907840e-01	4.645151e+00
1.190119513660161e-01	4.639219e+00
1.190247169164802e-01	4.626935e+00
1.190502480174084e-01	4.600791e+00
1.191013102192649e-01	4.543123e+00
1.192034346229779e-01	4.415318e+00
1.193237758184144e-01	4.258075e+00
1.195549853764169e-01	3.971974e+00
1.196613162335479e-01	3.865503e+00
1.197320053837150e-01	3.815462e+00
1.197825426798300e-01	3.790835e+00
1.198200197272799e-01	3.779284e+00
1.198595200647918e-01	3.773719e+00
1.199104618100387e-01	3.775112e+00
1.199596828499675e-01	3.786626e+00
1.200395267650173e-01	3.819541e+00
1.200516012464164e-01	3.826298e+00
1.200757502092146e-01	3.842605e+00
1.200930238300894e-01	3.855263e+00
1.201096997082666e-01	3.868415e+00
1.201213714872361e-01	3.878098e+00
1.201285073180527e-01	3.884234e+00
1.201327692859873e-01	3.887985e+00
1.201366150579080e-01	3.891424e+00
1.201449653490812e-01	3.899046e+00
1.201600050126744e-01	3.913315e+00
1.201735997195212e-01	3.926847e+00
1.201994267740411e-01	3.954146e+00
1.202510808830809e-01	4.013986e+00
1.203543891011605e-01	4.145619e+00
1.204971845724926e-01	4.333598e+00
1.206919751519335e-01	4.572265e+00
1.207980758238158e-01	4.677220e+00
1.208686448472567e-01	4.727200e+00
1.209191081735659e-01	4.751822e+00
1.209565348321238e-01	4.763386e+00
1.209960670104634e-01	4.768993e+00
1.210468938939320e-01	4.767654e+00
1.210961578450339e-01	4.756179e+00
1.211760702941754e-01	4.723323e+00
1.211880586483992e-01	4.716629e+00
1.212120353568469e-01	4.700471e+00
1.212293166778922e-01	4.687834e+00
1.212460584936406e-01	4.674654e+00
1.212579953702252e-01	4.664763e+00
1.212651686561319e-01	4.658601e+00
1.212694818100473e-01	4.654808e+00
1.212733696119272e-01	4.651333e+00
1.212818211738358e-01	4.643620e+00
1.212970254019355e-01	4.629192e+00
1.213108073296920e-01	4.615465e+00
1.213369799725350e-01	4.587768e+00
1.213893252582209e-01	4.527030e+00
1.214940158295927e-01	4.393507e+00
1.216379182604776e-01	4.204225e+00
1.218293881648547e-01	3.970397e+00
1.219351035953695e-01	3.866309e+00
1.220054713268911e-01	3.816712e+00
1.220558106034076e-01	3.792299e+00
1.220931527180936e-01	3.780862e+00
1.221327383897204e-01	3.775342e+00
1.221833724315635e-01	3.776789e+00
1.222327084154261e-01	3.788393e+00
1.223127359006251e-01	3.821460e+00
1.223244914266760e-01	3.828042e+00
1.223480024787778e-01	3.843909e+00
1.223651575736152e-01	3.856458e+00
1.223818039337481e-01	3.869560e+00
1.223938354112904e-01	3.879525e+00
1.224009919756725e-01	3.885672e+00
1.224053346531167e-01	3.889490e+00
1.224092631421901e-01	3.893002e+00
1.224176144003331e-01	3.900621e+00
1.224323150531435e-01	3.914555e+00
1.224454741258772e-01	3.927624e+00
1.224703657221399e-01	3.953835e+00
1.225201489146653e-01	4.011192e+00
1.226197152997160e-01	4.137490e+00
1.227613943798476e-01	4.323830e+00
1.229631376854275e-01	4.571913e+00
1.230698140448505e-01	4.678003e+00
1.231406832968701e-01	4.728397e+00
1.231913314087759e-01	4.753220e+00
1.232288839115349e-01	4.764890e+00
1.232683366269455e-01	4.770539e+00
1.233194502701371e-01	4.769252e+00
1.233686070816602e-01	4.757861e+00
1.234483484094323e-01	4.725151e+00
1.234605461704264e-01	4.718348e+00
1.234849416924147e-01	4.701912e+00
1.235023022447899e-01	4.689209e+00
1.235190663442380e-01	4.676000e+00
1.235307748867917e-01	4.666292e+00
1.235379310310301e-01	4.660144e+00
1.235417684233228e-01	4.656772e+00
1.235455463058336e-01	4.653397e+00
1.235553171623751e-01	4.644467e+00
1.235649045813419e-01	4.635398e+00
1.235790390977690e-01	4.621531e+00
1.236025870124407e-01	4.597020e+00
1.236496828417842e-01	4.543412e+00
1.237438745004712e-01	4.425142e+00
1.238788481562875e-01	4.248477e+00
1.241018315955044e-01	3.973406e+00
1.242076511621532e-01	3.867967e+00
1.242780733361689e-01	3.818290e+00
1.243284461763862e-01	3.793836e+00
1.243658111707500e-01	3.782377e+00
1.244053823571262e-01	3.776846e+00
1.244560686019592e-01	3.778281e+00
1.245053850876088e-01	3.789866e+00
1.245853814352933e-01	3.822907e+00
1.245972857423837e-01	3.829575e+00
1.246210943565646e-01	3.845656e+00
1.246382997415582e-01	3.858258e+00
1.246549482871345e-01	3.871379e+00
1.246667823266874e-01	3.881191e+00
1.246739256761907e-01	3.887331e+00
1.246782216523543e-01	3.891111e+00
1.246821050266307e-01	3.894583e+00
1.246904315241289e-01	3.902182e+00
1.247052382599024e-01	3.916223e+00
1.247185416405629e-01	3.929446e+00
1.247437501512351e-01	3.956026e+00
1.247941671725796e-01	4.014223e+00
1.248950012152686e-01	4.142323e+00
1.250369008136142e-01	4.329003e+00
1.252363969139251e-01	4.574018e+00
1.253428773924042e-01	4.679718e+00
1.254136445666973e-01	4.729965e+00
1.254642298831297e-01	4.754715e+00
1.255017396328952e-01	4.766346e+00
1.255412193224184e-01	4.771977e+00
1.255922355833587e-01	4.770668e+00
1.256414287823909e-01	4.759244e+00
1.257212282302832e-01	4.726482e+00
1.257332985360405e-01	4.719748e+00
1.257574391475552e-01	4.703489e+00
1.257747649045662e-01	4.690820e+00
1.257915450438321e-01	4.677608e+00
1.258034604782932e-01	4.667733e+00
1.258106376401314e-01	4.661566e+00
1.258149413691326e-01	4.657781e+00
1.258188154188004e-01	4.654317e+00
1.258232152203242e-01	4.650331e+00
1.258273019822821e-01	4.646572e+00
1.258426782746677e-01	4.631971e+00
1.258566821149901e-01	4.618008e+00
1.258833092431350e-01	4.589775e+00
1.259365634994248e-01	4.527818e+00
1.260430720120045e-01	4.391689e+00
1.261877579799550e-01	4.201299e+00
1.263754927111897e-01	3.972451e+00
1.264809698546760e-01	3.868862e+00
1.265512129242322e-01	3.819429e+00
1.266014753118582e-01	3.795094e+00
1.266387649991461e-01	3.783698e+00
1.266783838869896e-01	3.778192e+00
1.267288982662360e-01	3.779655e+00
1.267782789412537e-01	3.791290e+00
1.268583777926584e-01	3.824413e+00
1.268700850590737e-01	3.830972e+00
1.268934995919042e-01	3.846778e+00
1.269106288972509e-01	3.859309e+00
1.269272516612527e-01	3.872391e+00
1.269392943286506e-01	3.882364e+00
1.269464481750316e-01	3.888507e+00
1.269507965553457e-01	3.892330e+00
1.269547335208223e-01	3.895849e+00
1.269630522509068e-01	3.903438e+00
1.269776113581468e-01	3.917231e+00
1.269906081646099e-01	3.930127e+00
1.270151462725169e-01	3.955925e+00
1.270642224883310e-01	4.012345e+00
1.271623749199592e-01	4.136619e+00
1.273034428280596e-01	4.322071e+00
1.275078221686697e-01	4.573745e+00
1.276147823920826e-01	4.680351e+00
1.276857994318568e-01	4.730944e+00
1.277365384011183e-01	4.755861e+00
1.277741527394424e-01	4.767581e+00
1.278135664807115e-01	4.773247e+00
1.278648209019993e-01	4.771981e+00
1.279139251046250e-01	4.760626e+00
1.279935823977620e-01	4.727985e+00
1.280058401521260e-01	4.721153e+00
1.280303556608542e-01	4.704642e+00
1.280477478456561e-01	4.691916e+00
1.280645373706138e-01	4.678686e+00
1.280762264295248e-01	4.668993e+00
1.280833851463562e-01	4.662842e+00
1.280872120449330e-01	4.659479e+00
1.280909841015530e-01	4.656109e+00
1.281008050341131e-01	4.647131e+00
1.281104608378218e-01	4.637994e+00
1.281247970023399e-01	4.623916e+00
